"Estimate","StError","Name","NOAACode"
1.65869257277466,0.180371361388193,"log_pred_sm_dens","637"
2.66020012699874,0.155558927279729,"log_pred_sm_dens","637"
2.79337784931356,0.146784755582424,"log_pred_sm_dens","637"
1.97333736003987,0.192225536550041,"log_pred_sm_dens","637"
3.12926567665589,0.15954033044689,"log_pred_sm_dens","637"
2.22440911239899,0.152706422581801,"log_pred_sm_dens","637"
1.53206286395848,0.174751397989635,"log_pred_sm_dens","637"
2.37070741206215,0.206850493167818,"log_pred_sm_dens","637"
4.22201541096722,0.111003740916668,"log_pred_sm_dens","637"
3.32756904573777,0.136502462788509,"log_pred_mk_dens","637"
3.22966790150727,0.109809257837852,"log_pred_mk_dens","637"
2.93957385296534,0.129795264678702,"log_pred_mk_dens","637"
1.83693668236988,0.124280134379392,"log_pred_mk_dens","637"
2.17904703503324,0.098309941673311,"log_pred_mk_dens","637"
2.4550062386839,0.078564225418278,"log_pred_mk_dens","637"
2.57025971453901,0.069962797482431,"log_pred_mk_dens","637"
2.74084171124566,0.0634594141692046,"log_pred_mk_dens","637"
2.68350197303952,0.0678952064576588,"log_pred_mk_dens","637"
2.68990120208872,0.0728957450586254,"log_pred_mk_dens","637"
2.47311976915435,0.0915964958444145,"log_pred_mk_dens","637"
2.57487358527132,0.0881619412871,"log_pred_mk_dens","637"
3.07592609152884,0.0743306631810005,"log_pred_mk_dens","637"
3.35015866554279,0.0726430237925586,"log_pred_mk_dens","637"
3.34052885220514,0.0793780341709721,"log_pred_mk_dens","637"
3.65930234177028,0.0688705999992353,"log_pred_mk_dens","637"
3.56044491098207,0.0754800332199033,"log_pred_mk_dens","637"
3.32940853320969,0.0897597872720218,"log_pred_mk_dens","637"
3.37448258912629,0.0923173661859608,"log_pred_mk_dens","637"
2.4441871455174,0.347950547614806,"log_pred_smbox_dens","637"
2.02933589389479,0.232377705160606,"log_pred_smbox_dens","637"
1.67107209299193,0.219595121464118,"log_pred_smbox_dens","637"
2.61292795611977,0.184303463537807,"log_pred_smbox_dens","637"
0.967350508150011,0.271417208457685,"log_pred_smbox_dens","637"
-0.290986553403311,0.30032355947666,"log_pred_smbox_dens","637"
-1.26311831799761,0.355727531409718,"log_pred_smbox_dens","637"
-1.37969456690797,0.253500147898469,"log_pred_smbox_dens","637"
-1.64507586511037,0.290779633382444,"log_pred_smbox_dens","637"
-0.987675021645155,0.288045917686065,"log_pred_smbox_dens","637"
-0.763187289705922,0.226714042054717,"log_pred_smbox_dens","637"
-0.634232780958662,0.259246200257178,"log_pred_smbox_dens","637"
-0.585738468204518,0.259303633679514,"log_pred_smbox_dens","637"
0.275024060578886,0.234958564278798,"log_pred_smbox_dens","637"
-0.265218192677309,0.218829893590829,"log_pred_smbox_dens","637"
0.274688347095888,0.253677887957765,"log_pred_smbox_dens","637"
0.0851890819832744,0.216888100499338,"log_pred_smbox_dens","637"
-0.366833041483944,0.218884053013717,"log_pred_smbox_dens","637"
-0.136482231211236,0.269003912262386,"log_pred_smbox_dens","637"
2.38582160536403,0.24789530200212,"log_pred_mkbox_dens","637"
2.37017650155186,0.14134327722109,"log_pred_mkbox_dens","637"
2.24610759448508,0.145999550739239,"log_pred_mkbox_dens","637"
2.53323220798447,0.116221059516564,"log_pred_mkbox_dens","637"
1.79174642348502,0.106424386601467,"log_pred_mkbox_dens","637"
1.13151456689745,0.13382117805896,"log_pred_mkbox_dens","637"
0.625738804645266,0.159485032665379,"log_pred_mkbox_dens","637"
0.280644210287974,0.156297221500698,"log_pred_mkbox_dens","637"
0.584133568756988,0.179132419986963,"log_pred_mkbox_dens","637"
0.715885985183197,0.180634449707945,"log_pred_mkbox_dens","637"
1.16742276963807,0.153227855458503,"log_pred_mkbox_dens","637"
0.881244750109657,0.129685198331124,"log_pred_mkbox_dens","637"
0.382423685246708,0.132856618129963,"log_pred_mkbox_dens","637"
0.814227950151735,0.161393707896595,"log_pred_mkbox_dens","637"
1.17695008068817,0.157987835374154,"log_pred_mkbox_dens","637"
1.03348212283806,0.138667867585162,"log_pred_mkbox_dens","637"
1.58761614406652,0.163824473240772,"log_pred_mkbox_dens","637"
1.8075794801302,0.150292582159702,"log_pred_mkbox_dens","637"
1.5043119378989,0.133820810357769,"log_pred_mkbox_dens","637"
1.27699335064157,0.223287011051738,"log_pt_dens_pred","637"
0.920024462412374,0.173562920973313,"log_pt_dens_pred","637"
1.35743603503694,0.135293093937182,"log_pt_dens_pred","637"
-0.0232154724718338,0.146972087594919,"log_pt_dens_pred","637"
-0.152711652708104,0.207770634291646,"log_pt_dens_pred","637"
-0.634160461859257,0.27891572261344,"log_pt_dens_pred","637"
-0.313034075889451,0.185841616707697,"log_pt_dens_pred","637"
-1.24994614078971,0.231764590911203,"log_pt_dens_pred","637"
-0.588352763966099,0.210336363571587,"log_pt_dens_pred","637"
-0.993794160195128,0.193896087205009,"log_pt_dens_pred","637"
-0.301987651801201,0.19830222064515,"log_pt_dens_pred","637"
0.69080382827614,0.170161525971603,"log_pt_dens_pred","637"
0.822811118682846,0.154057953276655,"log_pt_dens_pred","637"
0.000951274214138867,0.194647456811919,"log_pt_dens_pred","637"
1.15341304463467,0.194126943751382,"log_pt_dens_pred","637"
0.242309914879752,0.189914303298391,"log_pt_dens_pred","637"
-0.473066632442331,0.208153720100775,"log_pt_dens_pred","637"
0.390775020162355,0.227770869587804,"log_pt_dens_pred","637"
2.2480517881669,0.0867657911092935,"log_pt_dens_pred","637"
1.29012362676954,0.177573624704081,"log_pt_dens_pred","637"
1.06375831702553,0.17217724107518,"log_pt_dens_pred","637"
0.95214792812566,0.179570325512366,"log_pt_dens_pred","637"
-0.128780852485466,0.171406158819846,"log_pt_dens_pred","637"
0.212864560897514,0.141445659095489,"log_pt_dens_pred","637"
0.480436021618935,0.127753050000896,"log_pt_dens_pred","637"
0.59520942655586,0.124121351399821,"log_pt_dens_pred","637"
0.77031907185492,0.119526658690789,"log_pt_dens_pred","637"
0.711760283552949,0.123236906220211,"log_pt_dens_pred","637"
0.71611837205866,0.126478092683226,"log_pt_dens_pred","637"
0.504875891167826,0.137418119028948,"log_pt_dens_pred","637"
0.604516677542085,0.132670582847592,"log_pt_dens_pred","637"
1.09913843889483,0.114331980148625,"log_pt_dens_pred","637"
1.35466665888199,0.105215249828609,"log_pt_dens_pred","637"
1.32411163821337,0.110670614826604,"log_pt_dens_pred","637"
1.64339764369837,0.116247304803649,"log_pt_dens_pred","637"
1.51634100206022,0.129947945046857,"log_pt_dens_pred","637"
1.30186407043172,0.144009989387354,"log_pt_dens_pred","637"
1.38312737386609,0.142523933350607,"log_pt_dens_pred","637"
3.20364853749812,0.135016713713226,"log_N","637"
2.98423613214327,0.12506346007483,"log_N","637"
3.04491153962275,0.135679592995618,"log_N","637"
1.76737471555539,0.140165693860623,"log_N","637"
1.87800530313175,0.129379485563311,"log_N","637"
1.89248582551522,0.124937070731377,"log_N","637"
2.04797504708737,0.117725179810427,"log_N","637"
1.98909506590611,0.118828677351411,"log_N","637"
2.03326266637741,0.119644757208813,"log_N","637"
1.9489747707687,0.122752202009347,"log_N","637"
1.92094796890183,0.12943674295184,"log_N","637"
2.37739166435065,0.126120815165986,"log_N","637"
2.68816286140332,0.11053305230171,"log_N","637"
2.61024127623219,0.10642983616203,"log_N","637"
2.95327008697208,0.117382005859528,"log_N","637"
2.87718991741634,0.118454373998855,"log_N","637"
2.69262685293767,0.125479257448198,"log_N","637"
2.6547599277296,0.136046724423556,"log_N","637"
3.57318731806732,0.0528969197358888,"log_N","637"
-0.59406621153602,0.182521483945818,"log_M","637"
-0.573248467402869,0.237707395668208,"log_M","637"
0.58657020032905,0.089982540564542,"log_M","637"
-1.49562485259564,0.293393302314473,"log_M","637"
-2.11003798780964,0.376168537083156,"log_M","637"
-2.40008770753868,0.363726839749717,"log_M","637"
-2.56757681252247,0.259315182546382,"log_M","637"
-1.86561864098334,0.271019681534172,"log_M","637"
-1.75527929545036,0.298452187461987,"log_M","637"
-1.07831925922113,0.228287096058238,"log_M","637"
-1.74668953320154,0.28195945574749,"log_M","637"
-2.76572128800671,0.285930399250069,"log_M","637"
-1.91605196561346,0.234545918858228,"log_M","637"
-1.83071606557007,0.238708222735425,"log_M","637"
-2.29446535151781,0.243635191058386,"log_M","637"
-1.59233559888748,0.224284656929857,"log_M","637"
-1.37181990667419,0.232682813969696,"log_M","637"
-1.94010276139212,0.268981945053531,"log_M","637"
9.41677157220175,0.203772286830742,"log_r","637"
7.79845078900959,0.358932178995552,"log_r","637"
7.58065820058145,0.354266374884085,"log_r","637"
8.23234469436985,0.294176230082445,"log_r","637"
7.43594506418134,0.582952610973706,"log_r","637"
8.15237168738157,0.237771153096259,"log_r","637"
5.80110248642044,0.989933890813511,"log_r","637"
7.93234331687466,0.242453499472519,"log_r","637"
7.11042954004502,0.335557696974214,"log_r","637"
8.22335603460791,0.223233698992709,"log_r","637"
9.22549843599293,0.189397523594035,"log_r","637"
9.13234482273435,0.215803131504362,"log_r","637"
7.56273771134355,0.661307132499899,"log_r","637"
9.66407754309933,0.210920714621476,"log_r","637"
7.49112393224881,0.390440514445209,"log_r","637"
7.4074700622232,0.354119255538526,"log_r","637"
8.86765697530532,0.252199088757256,"log_r","637"
10.6605546515007,0.0223209798914831,"log_r","637"
10.4683845112927,0.0248021978633682,"log_r","637"
1.19310573068935,0.0465389036804606,"log_hab","637"
1.18210298288604,0.0487743401479582,"log_hab","637"
1.1722519704067,0.0509413075927442,"log_hab","637"
1.15819432277928,0.0533201536699563,"log_hab","637"
1.14775779565896,0.0554945387869683,"log_hab","637"
1.1323775103009,0.0579439547701504,"log_hab","637"
1.11699722494283,0.0603933707533326,"log_hab","637"
1.10161693958477,0.0628427867365147,"log_hab","637"
1.0862366542267,0.0652922027196969,"log_hab","637"
1.07085636886864,0.067741618702879,"log_hab","637"
1.05547608351058,0.0701910346860611,"log_hab","637"
1.04009579815251,0.0726404506692433,"log_hab","637"
1.02471551279445,0.0750898666524254,"log_hab","637"
1.00933522743638,0.0775392826356076,"log_hab","637"
0.99395494207832,0.0799886986187897,"log_hab","637"
0.978574656720256,0.0824381146019718,"log_hab","637"
0.982893141086274,0.083231712995895,"log_hab","637"
0.975111967059581,0.0850324961787519,"log_hab","637"
0.96886541769185,0.0866865134827678,"log_hab","637"
-2.75233290986777,0.16408570937031,"log_pred_u","637"
-1.73035077151284,0.140046073473724,"log_pred_u","637"
-4.08334893783597,0.17581689135596,"log_pred_u","637"
-5.85865853093315,0.173030800837387,"log_pred_u","637"
0,0,"log_pred_u","637"
-5.04279786625424,0.126461538666364,"log_pred_u","637"
-5.07319868393654,0.123208332856206,"log_pred_u","637"
-7.05429287088262,0.118877692996361,"log_pred_u","637"
-6.04875281349305,0.123109765352739,"log_pred_u","637"
-5.43214675006241,0.126960606959368,"log_pred_u","637"
0,0,"log_pred_u","637"
-6.47849690920782,0.136156082670596,"log_pred_u","637"
-5.14819540275862,0.119188420340915,"log_pred_u","637"
-3.75087230112872,0.110844592675314,"log_pred_u","637"
-3.12823070224323,0.115893177492417,"log_pred_u","637"
-3.15572538146913,0.117257916587101,"log_pred_u","637"
-2.66682647500654,0.127978208891028,"log_pred_u","637"
-2.91078628031372,0.144586461907839,"log_pred_u","637"
-3.94361137428465,0.148158813854727,"log_pred_u","637"
9.38104609499827,0.219716442864622,"log_N_sm","637"
9.02729572573164,0.166882911446301,"log_N_sm","637"
9.43585878285449,0.129439144766313,"log_N_sm","637"
8.03267027361066,0.145350844539127,"log_N_sm","637"
7.89108314018351,0.209277019348991,"log_N_sm","637"
7.38868099085523,0.284709158266533,"log_N_sm","637"
7.69931766093559,0.188308161571463,"log_N_sm","637"
6.72448532046726,0.241170614037584,"log_N_sm","637"
7.38822972995322,0.215000336032369,"log_N_sm","637"
6.95958877042362,0.199294985617215,"log_N_sm","637"
7.64762596337646,0.202940913763917,"log_N_sm","637"
8.63375323224248,0.176918504103203,"log_N_sm","637"
8.75155066919924,0.161889647454667,"log_N_sm","637"
7.91612989456748,0.202755294710853,"log_N_sm","637"
9.05667792582544,0.192396668066575,"log_N_sm","637"
8.13644107621047,0.189183187124725,"log_N_sm","637"
7.44841331213598,0.204577641821412,"log_N_sm","637"
8.27927668621296,0.228460344640362,"log_N_sm","637"
10.1243381357503,0.0238980884722547,"log_N_sm","637"
9.45413208351835,0.16408570937031,"log_N_mk","637"
9.34522819148454,0.140046073473724,"log_N_mk","637"
9.04528313046326,0.175816891355959,"log_N_mk","637"
7.92858831224038,0.173030800837386,"log_N_mk","637"
8.26026213778343,0.141612497621051,"log_N_mk","637"
8.52084105607602,0.126461538666365,"log_N_mk","637"
8.62071424657307,0.123208332856205,"log_N_mk","637"
8.77591595792165,0.118877692996363,"log_N_mk","637"
8.70319593435745,0.12310976535274,"log_N_mk","637"
8.69421487804858,0.126960606959367,"log_N_mk","637"
8.46205315975615,0.1404047094427,"log_N_mk","637"
8.54842669051506,0.136156082670596,"log_N_mk","637"
9.03409891141451,0.119188420340915,"log_N_mk","637"
9.29295120007041,0.110844592675314,"log_N_mk","637"
9.26794110137468,0.115893177492417,"log_N_mk","637"
9.57133430558177,0.117257916587101,"log_N_mk","637"
9.47679535915957,0.127978208891028,"log_N_mk","637"
9.2379778073605,0.144586461907839,"log_N_mk","637"
9.27680531390937,0.148158813854727,"log_N_mk","637"
0.0637788970959558,0.0104652055728459,"unet1","637"
0.17722223455451,0.0248192780815984,"unet1","637"
0.0163652969394507,0.00291856819667826,"unet1","637"
-0.643299675371998,0.0974742197361453,"unet1","637"
-0.374083058516551,0.0497852515254367,"unet1","637"
-0.0579212822257748,0.0138602741159272,"unet1","637"
-0.0103473662838087,0.00570838438059292,"unet1","637"
-0.00341385730085493,0.00207678771306166,"unet1","637"
0.00107703490074173,0.000836910993935983,"unet1","637"
0.00401819292726316,0.00062151494864335,"unet1","637"
-0.00010469740395335,9.48150029881746e-05,"unet1","637"
0.00150974579347558,0.000214246194206308,"unet1","637"
-0.0793963163107388,0.0121130954821695,"unet1","637"
0.00639659511903954,0.00186475416763197,"unet1","637"
0.0391035016528502,0.00484555191813333,"unet1","637"
0.0415894683273015,0.00485435534815248,"unet1","637"
0.0691865253322071,0.00886235842653674,"unet1","637"
0.0543435310195738,0.00786708632931406,"unet1","637"
-0.0678313720908146,0.0118818072046749,"unet1","637"
0.0637788970959558,0.0104652055728459,"unet2","637"
0.17722223455451,0.0248192780815984,"unet2","637"
0.0163652969394507,0.00291856819667826,"unet2","637"
-0.643965173743131,0.0976115868849356,"unet2","637"
-0.989220125108162,0.161581681408429,"unet2","637"
-0.656775034893098,0.133824545426457,"unet2","637"
-0.517514189193537,0.112172347571922,"unet2","637"
-0.380515967153269,0.0826700926781364,"unet2","637"
-0.340110206563296,0.0734488189854004,"unet2","637"
-0.271181661146073,0.0585930723962847,"unet2","637"
-0.240436747938763,0.0513634317188608,"unet2","637"
-0.173797567071186,0.0389178998922926,"unet2","637"
-0.190800017033433,0.02855596148122,"unet2","637"
-0.11802201697281,0.0187462313678411,"unet2","637"
-0.0778362092086724,0.0159032721900914,"unet2","637"
-0.032885837303454,0.0111917787902453,"unet2","637"
0.0068419667430976,0.0109469546930016,"unet2","637"
-0.00369257901917601,0.0110300602840372,"unet2","637"
-0.123656124076598,0.017024490976128,"unet2","637"
-3.40929531561232,0.202313612474695,"log_rec_M_pred","637"
-3.38847757147917,0.249000879128272,"log_rec_M_pred","637"
-2.22865890374725,0.166030116804436,"log_rec_M_pred","637"
-4.31085395667195,0.284156616389058,"log_rec_M_pred","637"
-4.92526709188595,0.387053991402327,"log_rec_M_pred","637"
-5.21531681161498,0.375716427808782,"log_rec_M_pred","637"
-5.38280591659878,0.256826207920701,"log_rec_M_pred","637"
-4.68084774505965,0.267718658852372,"log_rec_M_pred","637"
-4.57050839952667,0.316624197552039,"log_rec_M_pred","637"
-3.89354836329743,0.234859470963325,"log_rec_M_pred","637"
-4.56191863727785,0.273592725859069,"log_rec_M_pred","637"
-5.58095039208302,0.275055216764111,"log_rec_M_pred","637"
-4.73128106968977,0.235176333591277,"log_rec_M_pred","637"
-4.64594516964637,0.240168886641261,"log_rec_M_pred","637"
-5.10969445559412,0.24843212004028,"log_rec_M_pred","637"
-4.40756470296379,0.232408029588115,"log_rec_M_pred","637"
-4.18704901075049,0.240202990951138,"log_rec_M_pred","637"
-4.75533186546843,0.265727269761662,"log_rec_M_pred","637"
0,0,"npm","637"
0,0,"npm","637"
4.18599188542526,0.585723588248978,"npm","637"
1091.34464731227,164.182204577482,"npm","637"
1052.78895666245,151.665709453147,"npm","637"
305.37343131766,68.635871167127,"npm","637"
91.1633560700987,31.8810912914719,"npm","637"
27.6087619258502,13.3486707640523,"npm","637"
7.73936038882308,4.85263917056162,"npm","637"
2.13030649120954,1.65093082661187,"npm","637"
0.495351450339149,0.462221224227159,"npm","637"
0.13624953549569,0.14760091021913,"npm","637"
661.834727911029,43.6678402262828,"npm","637"
186.929072137396,17.4071308466021,"npm","637"
51.7214374418105,12.3704487593015,"npm","637"
15.239831909641,5.81213184428692,"npm","637"
4.00824308035495,2.13530853195237,"npm","637"
0.971676814873872,0.669977918204154,"npm","637"
872.823382274025,63.4608829304905,"npm","637"
11.8982177146365,0.208144975146255,"init_log_r","537"
-3.42419449869377,0.394546174452677,"log_r_devs","537"
-1.99886546181696,0.288716481372902,"log_r_devs","537"
-1.0748626794507,0.224860313897308,"log_r_devs","537"
-6.09244293710219,0.384324394741595,"log_r_devs","537"
-0.467107532224047,0.204967197432937,"log_r_devs","537"
-5.59450984636838,0.381328246016015,"log_r_devs","537"
-1.98889822973985,0.281018922824522,"log_r_devs","537"
-5.07562944824096,0.375581660905812,"log_r_devs","537"
-2.63805766337822,0.334395390795317,"log_r_devs","537"
-1.13667832877237,0.299847568420609,"log_r_devs","537"
-0.455951912507408,0.249052048774221,"log_r_devs","537"
-5.42513954141872,0.38818557659731,"log_r_devs","537"
0.385033360266353,0.200786259758992,"log_r_devs","537"
-3.17897020719514,0.387604858515124,"log_r_devs","537"
-2.2616692022291,0.394349254727378,"log_r_devs","537"
-0.951140341105243,0.30716825792892,"log_r_devs","537"
-0.404578372805788,0.318760374574203,"log_r_devs","537"
-0.844553360931561,0.384237622903615,"log_r_devs","537"
10.3628893131266,0.185896976234454,"init_log_mk","537"
11.2638903033653,0.200396687688328,"init_log_sm","537"
11.6457076385516,0.291981154391457,"init_log_boxes","537"
10.6808700220087,0.314170560311478,"init_log_boxes","537"
-1.25860159483845,0.0868044634784801,"log_G","537"
-0.575199344886551,0.189139280183578,"init_log_M","537"
0.251453285168172,0.257026008178493,"log_M_devs","537"
1.16955863263974,0.211458448900778,"log_M_devs","537"
0.151962458078983,0.328319606261206,"log_M_devs","537"
-2.22087004743964,0.312421597905557,"log_M_devs","537"
-2.15098766200417,0.331536462624031,"log_M_devs","537"
-1.33319939813848,0.259754323695577,"log_M_devs","537"
-0.151844906101766,0.257823307938964,"log_M_devs","537"
-0.596592669021592,0.30123819559405,"log_M_devs","537"
0.0173378195391035,0.283775132752964,"log_M_devs","537"
-1.29158318627355,0.318996977921547,"log_M_devs","537"
-2.27747496003115,0.30985092895172,"log_M_devs","537"
-1.7294664003843,0.265312506318037,"log_M_devs","537"
-0.843986965779821,0.263532717487853,"log_M_devs","537"
-1.1235435936595,0.268411674333303,"log_M_devs","537"
-0.535921639890151,0.251594962730917,"log_M_devs","537"
-0.418616615638783,0.266179791776496,"log_M_devs","537"
-1.15507952266188,0.297371250813774,"log_M_devs","537"
-3.34263659052205,0.208088963875924,"log_hab_decay","537"
0.623980110950038,0.157313734373076,"log_box_decay","537"
0.181586379733721,0.116401708761112,"log_box_decay","537"
0.273291401862401,0.238722780854083,"log_q","537"
0.906937082825961,0.216103565888789,"log_q","537"
-0.198087279364511,0.243969979150439,"log_q","537"
-3.52319069079809,0.142567083563403,"log_q_rec_M","537"
-1.98004109445251,0.199341316905673,"log_F_mk","537"
-1.05047150870878,0.195521226335723,"log_F_mk","537"
-3.4597794977002,0.165312486780343,"log_F_mk","537"
-3.62164897187194,0.198759576959551,"log_F_mk","537"
-3.22325543252688,0.211768618442459,"log_F_mk","537"
-3.73315730593726,0.118021928788408,"log_F_mk","537"
-1.99977684756755,0.130332016392558,"log_F_mk","537"
-0.5694650589033,0.129296102425778,"log_F_mk","537"
-1.0675629073833,0.156378724274204,"log_F_mk","537"
-2.23116120214688,0.155298690560585,"log_F_mk","537"
-2.96092908158608,0.200811753089286,"log_F_mk","537"
-2.59033277070481,0.153413440085623,"log_F_mk","537"
-2.4109012418345,0.126481569638425,"log_F_mk","537"
-0.758676745813062,0.115349625993427,"log_F_mk","537"
-0.272318640905363,0.203030925253755,"log_F_mk","537"
-1.00177490640974,0.131404987231864,"log_F_mk","537"
-0.660358821050046,0.152368302178323,"log_F_mk","537"
-1.06250011996192,0.192963878438396,"log_F_mk","537"
-1.1319844995815,0.196640719584294,"log_F_mk","537"
4.31342921007761,0.182009742983771,"log_pred_sp_dens","537"
0.911438811482649,0.344358494399748,"log_pred_sp_dens","537"
2.33183368781753,0.24193220980778,"log_pred_sp_dens","537"
3.25236488471512,0.182600568045036,"log_pred_sp_dens","537"
-1.72987172489786,0.338307512494782,"log_pred_sp_dens","537"
3.93080732801879,0.16368041236327,"log_pred_sp_dens","537"
-1.16125133808703,0.334450728767012,"log_pred_sp_dens","537"
2.42550624101644,0.239595057440688,"log_pred_sp_dens","537"
-0.625881329446162,0.328499457272433,"log_pred_sp_dens","537"
1.84703410345508,0.289239297933636,"log_pred_sp_dens","537"
3.38375708609944,0.261840846930695,"log_pred_sp_dens","537"
4.09982715040291,0.212079025156946,"log_pred_sp_dens","537"
-0.834016830469902,0.336883706014806,"log_pred_sp_dens","537"
4.89010980792904,0.159867047545349,"log_pred_sp_dens","537"
1.34756827031684,0.339238262080066,"log_pred_sp_dens","537"
2.29700869988044,0.348401895327382,"log_pred_sp_dens","537"
3.51722430063057,0.2691450205543,"log_pred_sp_dens","537"
4.09765324187398,0.268337328749514,"log_pred_sp_dens","537"
3.60730901409864,0.336112331860606,"log_pred_sp_dens","537"
4.31274747976991,0.164206964974468,"log_pred_sm_dens","537"
